country,year,variable,value,indicator_code
AUT,2022,population_density,109.571631119729,
AUT,2023,population_density,110.661185167232,
AZE,2010,population_density,109.542344173442,
AZE,2011,population_density,110.976336228798,
AZE,2012,population_density,112.460790244138,
AZE,2013,population_density,113.923480806688,
AZE,2014,population_density,115.348813858679,
AZE,2015,population_density,116.731076781631,
AZE,2016,population_density,118.033288980283,
AZE,2017,population_density,119.208741622511,
AZE,2018,population_density,120.25759188908,
AZE,2019,population_density,121.280071139933,
AZE,2020,population_density,122.124736829369,
AZE,2021,population_density,122.658802177858,
AZE,2022,population_density,122.707271627344,
AZE,2023,population_density,122.854906231095,
BEL,2010,population_density,359.199090099891,
BEL,2011,population_density,363.902812118814,
BEL,2012,population_density,366.166617215574,
BEL,2013,population_density,367.896581281113,
BEL,2014,population_density,369.533412455082,
BEL,2015,population_density,371.680875614018,
BEL,2016,population_density,373.567467774371,
BEL,2017,population_density,375.009329772855,
BEL,2018,population_density,374.74351490506,
BEL,2019,population_density,376.761985964452,
BEL,2020,population_density,378.38932248967,
BEL,2021,population_density,379.949990161999,
BEL,2022,population_density,383.033055683085,
BEL,2023,population_density,386.5489276579,
BGR,2010,population_density,68.1245302137067,
BGR,2011,population_density,67.6890935887988,
BGR,2012,population_density,67.2981577008106,
BGR,2013,population_density,65.9543570375829,
BGR,2014,population_density,65.1581798084009,
BGR,2015,population_density,64.3351602800295,
BGR,2016,population_density,63.5053334561533,
BGR,2017,population_density,62.6701179071481,
BGR,2018,population_density,61.816488577745,
BGR,2019,population_density,60.9499447310243,
BGR,2020,population_density,60.3417096536478,
BGR,2021,population_density,59.9419767870302,
BGR,2022,population_density,59.5532148120855,
BGR,2023,population_density,59.3827929255711,
BLR,2010,population_density,46.7409685463919,
BLR,2011,population_density,46.6297521068454,
BLR,2012,population_density,46.5593029044007,
BLR,2013,population_density,46.5393725235082,
BLR,2014,population_density,46.5506003261518,
BLR,2015,population_density,46.611337189252,
BLR,2016,population_density,46.6499448243246,
BLR,2017,population_density,46.5987595325832,
BLR,2018,population_density,46.5010592176569,
BLR,2019,population_density,46.4107506220284,
BLR,2020,population_density,46.211212927382,
BLR,2021,population_density,45.8368317319537,
BLR,2022,population_density,45.4607172767131,
BLR,2023,population_density,45.217077292187,
CYP,2010,population_density,122.058008658009,
CYP,2011,population_density,124.079329004329,
CYP,2012,population_density,126.125216450216,
CYP,2013,population_density,128.127164502165,
CYP,2014,population_density,130.065043290043,
CYP,2015,population_density,131.980735930736,
CYP,2016,population_density,133.88658008658,
CYP,2017,population_density,135.744047619048,
CYP,2018,population_density,137.525649350649,
CYP,2019,population_density,139.250108225108,
CYP,2020,population_density,140.935822510823,
CYP,2021,population_density,142.565909090909,
CYP,2022,population_density,144.087662337662,
CYP,2023,population_density,145.560173160173,
CZE,2010,population_density,135.626181535673,
CZE,2011,population_density,135.90687556649,
CZE,2012,population_density,136.097177262722,
CZE,2013,population_density,136.159958559959,
CZE,2014,population_density,136.30337995338,
CZE,2015,population_density,136.589288952208,
CZE,2016,population_density,136.851858567543,
CZE,2017,population_density,137.21587877218,
CZE,2018,population_density,137.675534257221,
CZE,2019,population_density,138.226810266108,
CZE,2020,population_density,138.575928842168,
CZE,2021,population_density,136.108349053848,
CZE,2022,population_density,138.290511305111,
CZE,2023,population_density,140.785547662605,
DEU,2010,population_density,234.606908225034,
DEU,2011,population_density,230.304633348634,
DEU,2012,population_density,230.750625466231,
DEU,2013,population_density,231.155712565925,
DEU,2014,population_density,232.108053883634,
DEU,2015,population_density,234.152986871524,
DEU,2016,population_density,235.712929356538,
DEU,2017,population_density,236.588722557747,
DEU,2018,population_density,237.294012250272,
DEU,2019,population_density,237.822954291766,
DEU,2020,population_density,238.017318755545,
DEU,2021,population_density,238.118085806692,
DEU,2022,population_density,239.861418021525,
DEU,2023,population_density,240.110817617262,
DNK,2010,population_density,138.692075,
DNK,2011,population_density,139.2643,
DNK,2012,population_density,139.7893,
DNK,2013,population_density,140.3733,
DNK,2014,population_density,141.086875,
DNK,2015,population_density,142.087075,
DNK,2016,population_density,143.20025,
DNK,2017,population_density,144.1245,
DNK,2018,population_density,144.8409,
DNK,2019,population_density,145.36055,
DNK,2020,population_density,145.7851,
DNK,2021,population_density,146.418325,
DNK,2022,population_density,147.575925,
DNK,2023,population_density,148.6738,
ESP,2010,population_density,93.1519309613808,
ESP,2011,population_density,93.5078358806114,
ESP,2012,population_density,93.5068371284061,
ESP,2013,population_density,93.169262909578,
ESP,2014,population_density,92.8824553687451,
ESP,2015,population_density,92.907597351004,
ESP,2016,population_density,92.9973717081295,
ESP,2017,population_density,93.2268622784207,
ESP,2018,population_density,93.638281089712,
ESP,2019,population_density,94.3181087826492,
ESP,2020,population_density,94.802910688937,
ESP,2021,population_density,94.9382927184248,
ESP,2022,population_density,95.626963633201,
ESP,2023,population_density,96.7543757482028,
EST,2010,population_density,31.4101203113942,
EST,2011,population_density,31.3149091766926,
EST,2012,population_density,31.2030195800896,
EST,2013,population_density,30.3196917414309,
EST,2014,population_density,30.2402806533241,
EST,2015,population_density,30.26011042098,
EST,2016,population_density,30.2689210950081,
EST,2017,population_density,30.816,
EST,2018,population_density,30.9234385964912,
EST,2019,population_density,31.0385497076023,
EST,2020,population_density,31.0999298245614,
EST,2021,population_density,31.1329122807018,
EST,2022,population_density,31.5665808565411,
EST,2023,population_density,32.0684764802247,
FIN,2010,population_density,17.6484106614018,
FIN,2011,population_density,17.7309947678436,
FIN,2012,population_density,17.8155615518773,
FIN,2013,population_density,17.8978314521702,
FIN,2014,population_density,17.9720030274112,
FIN,2015,population_density,18.0301108880919,
FIN,2016,population_density,18.0820078312658,
FIN,2017,population_density,18.1238944459068,
FIN,2018,population_density,18.1479501184522,
FIN,2019,population_density,18.1673609054717,
FIN,2020,population_density,18.1928768835954,
FIN,2021,population_density,18.2301659134121,
FIN,2022,population_density,18.2798093224591,
FIN,2023,population_density,18.3705454665088,
FRA,2010,population_density,120.653513312923,
FRA,2011,population_density,121.237276185175,
FRA,2012,population_density,121.825139623342,
FRA,2013,population_density,122.456502458484,
FRA,2014,population_density,123.039367288246,
FRA,2015,population_density,123.477636144355,
FRA,2016,population_density,123.803885332591,
FRA,2017,population_density,124.163688653864,
FRA,2018,population_density,124.609607570276,
FRA,2019,population_density,125.024698023935,
FRA,2020,population_density,125.431134613601,
FRA,2021,population_density,125.879601076167,
FRA,2022,population_density,126.291891641154,
FRA,2023,population_density,126.704679469339,
GEO,2010,population_density,66.2496063543161,
GEO,2011,population_density,65.7203016200707,
GEO,2012,population_density,65.238006928164,
GEO,2013,population_density,65.0419538822212,
GEO,2014,population_density,65.0725007872914,
GEO,2015,population_density,65.1750586094685,
GEO,2016,population_density,65.2140557752196,
GEO,2017,population_density,65.2227859617201,
GEO,2018,population_density,65.197330207495,
GEO,2019,population_density,65.0855698239966,
GEO,2020,population_density,65.1302704783232,
GEO,2021,population_density,64.8834808775675,
GEO,2022,population_density,64.9515728331992,
GEO,2023,population_density,65.0037265124742,
GRC,2010,population_density,86.278828549263,
GRC,2011,population_density,86.1512723041117,
GRC,2012,population_density,85.6866640806827,
GRC,2013,population_density,85.067579519007,
GRC,2014,population_density,84.5028161365399,
GRC,2015,population_density,83.947889837083,
GRC,2016,population_density,83.5994647013189,
GRC,2017,population_density,83.4342823894492,
GRC,2018,population_density,83.2651823118697,
GRC,2019,population_density,83.1775174553918,
GRC,2020,population_density,82.999216446858,
GRC,2021,population_density,81.9953995345229,
GRC,2022,population_density,80.968828549263,
GRC,2023,population_density,80.7260512024826,
HRV,2010,population_density,76.7533950396684,
HRV,2011,population_density,76.4888499749839,
HRV,2012,population_density,76.1269387463369,
HRV,2013,population_density,75.6543849617611,
HRV,2014,population_density,75.0767993710242,
HRV,2015,population_density,74.1856371953399,
HRV,2016,population_density,73.3840861982703,
HRV,2017,population_density,72.2144056893717,
HRV,2018,population_density,71.2739439639768,
HRV,2019,population_density,70.5701879779859,
HRV,2020,population_density,69.946497498213,
HRV,2021,population_density,69.3170300214439,
HRV,2022,population_density,68.8999463902788,
HRV,2023,population_density,68.9722301644031,
HUN,2010,population_density,110.460874848117,
HUN,2011,population_density,110.148315475533,
HUN,2012,population_density,109.580934496852,
HUN,2013,population_density,109.05483265216,
HUN,2014,population_density,107.747512601359,
HUN,2015,population_density,107.360891957046,
HUN,2016,population_density,106.944499232961,
HUN,2017,population_density,106.582905982906,
HUN,2018,population_density,106.366031119877,
HUN,2019,population_density,106.233004602235,
HUN,2020,population_density,105.965581854043,
HUN,2021,population_density,105.532895025203,
HUN,2022,population_density,105.249550734166,
HUN,2023,population_density,105.108327854482,
IRL,2010,population_density,66.1947307301495,
IRL,2011,population_density,66.4840179997097,
IRL,2012,population_density,66.7663376397155,
IRL,2013,population_density,67.1188271156917,
IRL,2014,population_density,67.6112643344462,
IRL,2015,population_density,68.2531136594571,
IRL,2016,population_density,69.1351720133546,
IRL,2017,population_density,70.0746842792858,
IRL,2018,population_density,71.0991725939904,
IRL,2019,population_density,72.237712294963,
IRL,2020,population_density,73.1564377993903,
IRL,2021,population_density,74.1847147626651,
IRL,2022,population_density,75.6689795325882,
IRL,2023,population_density,77.0445637973581,
ITA,2010,population_density,202.285308976795,
ITA,2011,population_density,202.986767799052,
ITA,2012,population_density,203.542723134878,
ITA,2013,population_density,203.949752805037,
ITA,2014,population_density,203.980505075782,
ITA,2015,population_density,203.672434549131,
ITA,2016,population_density,203.285640373599,
ITA,2017,population_density,202.903617635721,
ITA,2018,population_density,203.398704170865,
ITA,2019,population_density,201.980545589195,
ITA,2020,population_density,200.999100491348,
ITA,2021,population_density,199.965416259464,
ITA,2022,population_density,199.559268903016,
ITA,2023,population_density,199.490988096848,
LTU,2010,population_density,49.418141204627,
LTU,2011,population_density,48.3153301209433,
LTU,2012,population_density,47.6934454478731,
LTU,2013,population_density,47.2477064220183,
LTU,2014,population_density,46.8835275339186,
LTU,2015,population_density,46.4662250598563,
LTU,2016,population_density,45.9328405861882,
LTU,2017,population_density,45.3798470650213,
LTU,2018,population_density,45.0135717707169,
LTU,2019,population_density,44.8912328329607,
LTU,2020,population_density,44.8797349089748,
LTU,2021,population_density,44.8551349624661,
LTU,2022,population_density,45.2309596830873,
LTU,2023,population_density,45.87196485623,
LUX,2010,population_density,196.916246513832,
LUX,2011,population_density,201.342029008025,
LUX,2012,population_density,206.235870823396,
LUX,2013,population_density,211.05785290896,
LUX,2014,population_density,216.091529874226,
LUX,2015,population_density,221.251835336342,
LUX,2016,population_density,226.072263698018,
LUX,2017,population_density,231.635372078028,
LUX,2018,population_density,236.146609386046,
LUX,2019,population_density,240.827591028798,
LUX,2020,population_density,244.874264894386,
LUX,2021,population_density,248.62068161867,
LUX,2022,population_density,253.685433061691,
LUX,2023,population_density,258.862052624628,
LVA,2010,population_density,33.7081170552975,
LVA,2011,population_density,33.0999244700853,
LVA,2012,population_density,32.691902228936,
LVA,2013,population_density,32.3436289713468,
LVA,2014,population_density,32.0404647500281,
LVA,2015,population_density,31.7792437366417,
LVA,2016,population_density,31.4901409356067,
LVA,2017,population_density,31.2123033409935,
LVA,2018,population_density,30.9700612274415,
LVA,2019,population_density,30.755491989008,
LVA,2020,population_density,30.5391129680219,
LVA,2021,population_density,30.2826610959344,
LVA,2022,population_density,30.2005945685361,
LVA,2023,population_density,30.1694520327816,
MDA,2010,population_density,99.7787848154216,
MDA,2011,population_density,99.7210931780946,
MDA,2012,population_density,99.6732759521901,
MDA,2013,population_density,99.5771842462653,
MDA,2014,population_density,99.5164884911377,
MDA,2015,population_density,98.7560678343838,
MDA,2016,population_density,97.614165825121,
MDA,2017,population_density,95.9093883802694,
MDA,2018,population_density,94.2543946689506,
MDA,2019,population_density,92.756093569939,
MDA,2020,population_density,91.7473260542588,
MDA,2021,population_density,90.3612977338393,
MDA,2022,population_density,88.05425357802,
MDA,2023,population_density,85.437584732506,
MLT,2010,population_density,1295.3375,
MLT,2011,population_density,1300.8375,
MLT,2012,population_density,1312.5875,
MLT,2013,population_density,1327.53125,
MLT,2014,population_density,1354.628125,
MLT,2015,population_density,1388.1875,
MLT,2016,population_density,1420.328125,
MLT,2017,population_density,1459.70625,
MLT,2018,population_density,1512.196875,
MLT,2019,population_density,1574.725,
MLT,2020,population_density,1610.90625,
MLT,2021,population_density,1619.21875,
MLT,2022,population_density,1659.728125,
MLT,2023,population_density,1727.334375,
NLD,2010,population_density,492.599881411207,
NLD,2011,population_density,495.049644128114,
NLD,2012,population_density,496.884994068802,
NLD,2013,population_density,498.795844464233,
NLD,2014,population_density,500.593885425942,
NLD,2015,population_density,503.116216216216,
NLD,2016,population_density,505.800831600832,
NLD,2017,population_density,508.8,
NLD,2018,population_density,511.779744579745,
NLD,2019,population_density,515.143272943273,
NLD,2020,population_density,518.013068013068,
NLD,2021,population_density,520.731927531928,
NLD,2022,population_density,525.719691119691,
NLD,2023,population_density,530.950905850906,
POL,2010,population_density,124.209200731357,
POL,2011,population_density,124.296296901022,
POL,2012,population_density,124.300058781268,
POL,2013,population_density,124.229110740995,
POL,2014,population_density,124.144273163722,
POL,2015,population_density,124.061569613639,
POL,2016,population_density,124.008253045495,
POL,2017,population_density,124.0237303635,
POL,2018,population_density,124.031583760656,
POL,2019,population_density,124.025595374212,
POL,2020,population_density,122.548420605625,
POL,2021,population_density,120.815285854296,
POL,2022,population_density,120.297131562612,
POL,2023,population_density,119.787615502661,
PRT,2010,population_density,115.439458456163,
PRT,2011,population_density,115.269789278305,
PRT,2012,population_density,114.803406485424,
PRT,2013,population_density,114.156128691384,
PRT,2014,population_density,113.541770372117,
PRT,2015,population_density,113.072519583956,
PRT,2016,population_density,112.716384151187,
PRT,2017,population_density,112.441815784188,
PRT,2018,population_density,112.261935951514,
PRT,2019,population_density,112.288582794065,
PRT,2020,population_density,112.406676011074,
PRT,2021,population_density,113.113510527741,
PRT,2022,population_density,113.904957775507,
PRT,2023,population_density,115.475189289738,
ROU,2010,population_density,88.0107411432297,
ROU,2011,population_density,87.5332493374462,
ROU,2012,population_density,87.201265107382,
ROU,2013,population_density,86.8742903099596,
ROU,2014,population_density,86.5306806328234,
ROU,2015,population_density,86.1248956884562,
ROU,2016,population_density,85.6322453059805,
ROU,2017,population_density,85.1387126216968,
ROU,2018,population_density,84.6399947844228,
ROU,2019,population_density,84.1952712100139,
ROU,2020,population_density,83.7328320584145,
ROU,2021,population_density,83.1104789638387,
ROU,2022,population_density,82.7907771210014,
ROU,2023,population_density,82.8384866133519,
SVK,2010,population_density,112.108876920838,
SVK,2011,population_density,112.260522375645,
SVK,2012,population_density,112.451734320413,
SVK,2013,population_density,112.572637664282,
SVK,2014,population_density,112.700686356073,
SVK,2015,population_density,112.803148787488,
SVK,2016,population_density,112.953369384359,
SVK,2017,population_density,113.128785357737,
SVK,2018,population_density,113.285586522463,
SVK,2019,population_density,113.43899750416,
SVK,2020,population_density,113.536335274542,
SVK,2021,population_density,113.295486688852,
SVK,2022,population_density,112.973211314476,
SVK,2023,population_density,112.868968386023,
SVN,2010,population_density,101.685826607499,
SVN,2011,population_density,101.898292465005,
SVN,2012,population_density,102.114049151928,
SVN,2013,population_density,102.281678252234,
SVN,2014,population_density,102.382323733863,
SVN,2015,population_density,102.446109241111,
SVN,2016,population_density,102.52417833383,
SVN,2017,population_density,102.610871929328,
SVN,2018,population_density,102.992292564709,
SVN,2019,population_density,103.711934605987,
